,index,url,lecture_name,professor_name,rate,semester,text
646,50,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인으로 듣는 채플은 원하는 시간에 들을 수 있어서 굉장히 좋았습니다. 졸리지 않을 때 채플을 들으니 강의 내용도 잘 들어왔어요!
647,51,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,느낀점 50단어 쓰라는데 애국가 써도 신경 안씀 게임하면서 틀어놓고 대충 아무거나 적으면 되는 개꿀 싸강 채플
648,52,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 코인 채플 만세! 가장 영상 퀄리티 높았던 수업이다
649,53,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플이다.아주 열렬한 신도분들이 가끔 나오는거 빼면 아주 좋았다.
650,54,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무난. 온라인 채플이라 딴짓하면서 듣기 좋다. 나름 공연도 해주고 재밌는 강연도 간간히 있었다.
651,55,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 채플이 꿀강오브 꿀강인 것은 팩트지만...그럼에도 채플은 필수면 안되는 과목이 맞다. 종교의 자유좀
652,56,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,감상문 쓰는 것이 은근히 귀찮았지만 50자라서 그래도 괜찮았다
653,57,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 너무 좋아요! 감상문도 쓰기 너무 편해서 좋았어요! 앞으로 채플은 쭉 싸강으로 했으면
654,58,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감문만 적당히 쓰면 금방 끝나요 부담없습니다
655,59,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라서 엄청 편하고 좋았음!!! 매주 간단한 소감문만 쓰면  됨
656,60,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"모든 사이버 강의 중 최고의 퀄리티 , 채플로 매주 힐링했습니다"
657,61,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,새내기여서 채플 대면강의 수강 경험은 없지만 싸강으로 하게 된데 훨씬 나은 것 같네요 그냥 대충 듣고 소감 쓰면 돼서 스트레스 없었어요
658,62,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,사람들이 기독교에 갖고 있는 반감을 제외한다면 굳이 점수 5점 미만을 줄 이유가 없는 과목.알찬 내용으로 구성되어 있다고 생각한다.
659,63,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,채플은 원래 뭐... 게을러서 50자 소감문 귀찮았지만 그래도 이게 훨 나은듯
660,64,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플이 최고다... 50자 감상문 쫌 귀찮긴 한데 적당히 강의 내용 반영하고 뻔한 얘기 하다보면 금방 써짐 그리고 차피 패논패라 적당히 결석해도 되고!! 여튼 꿀
661,65,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,코로나 학기 채플 : 감상문 쓰는 것 빼고는 큰 부담 없이 들을 수 있는 수업. 실제 학교에서 채플들으면 어떤 느낌일지 궁금하기도 함.
662,66,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 뭐.. 싸강이니까 틀어놓고 소감문만 잘 채우면 됩니다
663,67,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 들어라! 그냥 틀어놓고 소감문 대충 쓰면 끝
664,68,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,온라인 강의가 매번 감상문 쓰는것을 제외하고 더 좋은것 같아요! 다양한 분야의 이야기를 많이 들어고 집중도도 높은것 같아요. 출결만 조심하고 온라인 특수상 9번에 3번만 출결 못 하면 NP.
665,69,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,분명히 애국가 써도 출석인정해줄 정도로 출석 내용 안본다그래서 동영상 거의 안듣고 코로나내용만 썼는데 코로나 언급안한 강의는 출석 인정안됨..그래도 패논패과목치고 편안하게 들을수 있어서 좋았던거같음
666,70,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,사이버강의라 더 좋았어요!  일주일 안에만 들으면 됐습니다!! 감사합니다
667,71,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,하는건 없었습니다. 채플 틀어놓고 공부하면 좋아요
668,72,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,생각보다 기독교 신앙 자체에 대한 이야기보다는 다양한 주제로 강연을 듣는 느낌이 컸고 재밌었습니다 ~
669,73,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래가 좋았습니다! 비대면이라 편하게 들었던 것 같아요
670,74,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 다 좋았고 영상 퀄리티도 다른 강의보다 훨씬 좋았습니다
671,75,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 채플이니까 듣는 거지 뭐...비대면은 감상문 있어도 개꿀입니다. 꼭 패스하세요
672,76,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,후반에 거의 노래만 하셨는데 배속으로 꼭 들어보세요 ㅎㅎ 기분 좋아집니다
673,77,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 최고입니다. 출석 과제  감상문 50단어라 편했습니다.
674,78,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,퀄리티 좋아요.소감문도 얼마 안되서 앵간하면 P
675,79,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,그냥 저냥 괜찮음.. 싸강 퀄이 내가 듣는 과목 중에서 젤 좋았음 ㅋ..
676,80,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이라 당연히 로드같은건 없고 좋은 말 좋은 음악 들을 수 있어서 비기독교인 입장에서도 재밌고 유익하다고 느꼈음.
677,81,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라 정말 넘 죠았어요 내용도 꽤 유익+재미있었고 시간도 적당했습니다
678,82,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 개꿀입니다 앞으로도 이랬으면 좋겠다 싶을 정도로 편했음
679,83,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 틀고 밥 먹고 소감 50단어 쓰면 됩니다. 내용은 가끔 재밌다.
680,84,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 개꾸르~~  소감문 50단어인가 쓰고 그걸로 출결반영하는데.. 그냥 꿀이다.
681,85,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 5분만 듣고 출석 가능. 싸강 한정 최고의 수업입니다.
682,86,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,(비대면 기준)1주일 내에 감상평 써서 출결만 챙기면 된다.
683,87,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라서 더더욱 좋았음.... 완전 개꿀!
684,88,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감 짧게 제출하는거 제외하면 아무것도 안 해도 됨. 영상 퀄리티도 좋고 노래들으면서 가볍게 들을 수 있음
685,89,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 강의 중 질이 가장 좋았던 것 같습니다. 다 보고 짧은 소감문만 작성하면 됩니다
686,90,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아용 그냥 뭐 듣는거죠 소감문도 일분이면 뚝딱입니다!
687,91,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,출석 과제만 기한 내에 신경써서 하면 전혀 부담스러울 것이 없는 수업입니다.
688,92,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,아무 생각없이 듣다가 몇 개 단어 뽑아서 소감문 쓰면 패스입니다! 비대면이라 더 좋았던 것 같아요 그리고 공연 채플은 비기독교인도 듣기에 매우 좋았습니다!
689,93,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 노래 들으면서 힐링 좀 하다가 소감문 작성하면 돼요~
690,94,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이니까 그냥 듣기만 하면 됨. 출결은 강의 소감 쓰는 것이었는데 그리 힘들지 않음.
691,95,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플!그냥 앉아있으면 돼용!출첵만 신경써서 패스받으면 됩니당
692,96,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,싸이버 강의 치고는 수업 퀄리티가 좋았고 사실 내용은 자세히 안듣더라도 충분히 출석 과제 할 수 있어서 꿀이었어요.그래도 노래도 좋았고 마지막에 힐링하는 수업(?) 이런식으로 특별하게 진행한 날도 있어서 괜찮았던것 같아요.
693,97,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,어차피 채플 시간맞는거 들으세요 참고로 이 채플은 영강~
694,98,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,일단 이번에는 비대면 수업이라 어떻게 달라질지는 모르겠지만   영상 보고 감상문(한/영 둘 다 가능) 쓰는 거라 힐링? 되는 수업이었음. 기독교 아니어도 노래 들으면 좀 편해진 것 같았음
695,99,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,은근 꿀이에요 약간 다른 과목으로 지칠 때 이거 들으면서 힐링? 약간 됨 비대면이라 무난히 패-쓰
696,100,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,기독교인 아닌데 노래도 좋고 나름 힐링이었습니당
697,101,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,20.0,20년 1학기,온라인  수업하느라 수고 많으셨습니다.영상을 잘 봤습니다.
698,102,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플이라 넘 좋았어요!!! 매주 동영상 두 개 시청 후 감상문 50~120단어만 쓰면 돼서 부담이 없었습니당
699,103,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,매주 동영상보고 감상문만 쓰면 된다.50단어만 쓰면되서 엄청 빨리 쓸 수 있고 너무 좋다.싸강이어서 너무 좋다.
700,104,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 꿀이었다. 노래 제목으로 글자수 채우기 쉬웠다
701,105,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 진짜 꿀이었다. 앞에 내용 조금만 듣고 50자 뚝딱하면 출석 끝이다.
702,106,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥저냥 무난하고 나름 집중해서 들으면 내용이 꽤 알참그리고 찬양 노래 되게 좋음
703,107,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플에서 5점을 안줄수가 있을까. 쉽고 내용도 알차다.
704,108,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"비대면 채플! 꿀채플!대다수의 경우 몇배속 해서 딴짓하며 듣다가 몇개의 내용 갖고 감상문 썼지만, 가끔 내용 들어보면 재밌는 것들도 있었음 (예를 들어 유리 관련 일 하는 분 섭외 등.)아 참고로 계속 비대면이라면 주로 첫 영상은 노래만 하고 끝나니 그건 진짜 1도 안 들어도 되고, 두번째 영상이 글 써야할 내용이 담겨있음"
705,109,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"교수님 이름만 나와도 이제 50자 감상문 가능, 아니 영상에 아무 내용이 없어도 50자 감상문 가능할듯"
706,110,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플은 할 게 없습니다. 걍 영상 틀어놓고 딴 짓 하다가 한 5분만 잠깐  들어보고 이를 바탕으로  50단어 감상문 쓰면 끝.
707,111,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,대면은 그냥 출석만 하면 되겠지만 비대면이어도 나쁠 거 없었던 수업. 국강 채플은 뇌절하시는 강연자 분들 꽤 있었던 걸로 아는데 영강은 대체적으로 나쁘지 않았음. 음악 감상하다가 강연은 키워드 몇 개 뽑아서 대강 소감문 쓰면 됌. 5분이면 씀. 채플 음질이 가장 좋았던 것 같네요.
708,112,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 좋았어요 계속 이대로 했으면 하는 과목 ㅎㅎ
709,113,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,솔직히 채플 진짜 필요성을 못 느끼지만 그냥 무난무난하게 듣고 소감문 적당히 써서 내면 되긴합니다
710,114,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,오프라인이었으면 어땠을지 모르겠지만 온라인이어서 매우 좋았음. 매주 노래불러주시는분들 퀄 좋아서 놀랐고! 영어채플이고 자막도 부실하지만 나름 리스닝 연습도 되고 나쁘지 않았습니당! 50자 감상문만 내면 되고 올출패스합니다~!!
711,115,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,강의 틀어놓고 나중에 소감문 50자 이상 채우면 됐던 과목 논패면 진짜 대충살았던거...
712,116,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"열심히 들어도 되고, 대충 들어도 되고, 그냥 꿀인 수업"
713,117,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 괜찮았음. 출석으로 내는 감상문? 같은건 영어여서 빨리 쓸 수 있음
714,118,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 장점. 배속 가능. 멀티태스킹 가능. 50자뚝딱!
715,119,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영강이라  소감문 쓸 때 더 편함 글자수 쉽게 채워짐
716,120,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영강이지만 부담없이 들을 수 있어요!! 오히려 영어로 소감문 작성해서 더 편했어요!!
717,121,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 너무 편했다 배속해서 듣고 감상문만 대충 써서 내면 패스
718,122,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플은 최고다 특히 찬양채플은 노래 들을 수 있어서 좋았다
719,123,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라서 득 본 얼마 안 되는 과목 중 하나. 앞으로도 싸강으로 듣고 싶다.
720,124,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 그런지 정말 꿀이었음. 1.5배속 해놓고 멍때리면서 보거나 대충 감상문만 쓰면 패스-
721,125,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강으로 해서 동영상 감상하고 감상문 써내야 하는거 ㄹㄱㄴ ㅠㅠㅠㅠㅠㅠㅠ
722,126,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,신입생이지만 채플은 싸강입니다ㅠㅜㅠㅜㅠ 꼭꼭 들으세요 영어 채플이 오히려 소감문 꿀!!
723,127,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋은 말씀들을 많이 해주시고 평화롭던 수업이었다.
724,128,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플은 그저 빛이다. 틀어놓고 아침밥 먹다가 1분 정도 듣고 감상문 제출했다. 퀄도 들은 강의들 통틀어서 좋음. 솔직히 공중파 방송해도 무방할 정도의 퀄임
725,129,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,배속은 1.5배에 소감문 50단어 대충 쓰고 띵가띵가 놀면 된다. 열심히 듣는 흑우 없제?
726,130,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영상퀄리티가 정말 좋습니다.. 전 비기독교인이라 감상문 쓰기 위해 1분정도만 듣고 나머지는 전혀 안 들었어요ㅋㅋ
727,131,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플싸강이 대면보다 좋은거 같아요틀어놓고 다른거 하다가 소감문 대충 쓰면 분량 채워져요
728,132,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,인상적이었던 강의 내용듣고 작성하면 패스합니다~
729,133,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 채플이죠 뭐.. 50자는 멍때리다가 걍 눈에 띄는 문구있으면 그거 하나 잡고 쓰면되니깐 거의 1분컷..?이고 노래도 듣기 좋고 기독교인이 아닌데도 거북하지않고 듣기 나쁘지않았음.
730,134,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,영어 소감문이 귀찮지만 노래가 너무 좋아요! 1.5배속으로 들으면 은근 금방 듣습니다
731,135,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,내가 들은 수업 중에 최고의 퀄리티였음 ㅋㅋㅋㅋ 1.5배속 듣고 짧게 글 쓰면 패스도 너무 좋음
732,136,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플 is 채플 온라인 채플 넘좋아 시간제한은 결국 마지막까지 도입되지 못했지만 그래서 더 좋았음ㅎ
733,137,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,앞으로도 싸강으로 하면 좋겠당. 채플 싸강 영원해라
734,138,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 너무 좋아요.. 연세대 최고의 퀄리티!노래도 듣기 좋았어요..
735,139,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,이번학기에 들어서 행복해요^^ 다음학기에도 잘부탁드려요!
736,140,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이여서 완전 편했어요bb 틀어놓기만 하면 출석이에요
737,141,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,틀어놓고 딱 칼바람 돌리고 100%된거 확인하고 기독교 찬양글만 잘 버무려주면 됨 싸강이어서 너모 행복햏슈
738,142,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플. 그렇지만 비대면 기준 노래 퀄리티나 영상 품질이 너무 좋아서 힐링이었습니다.
739,143,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플 좋았습니다. 퀄리티도 은근 높았고요.
740,144,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,소감문쓰는건 귀찮지만 휴강이 많아서 나름 꿀이었다
741,145,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플 최고~~ 그냥 앞으로도 사이버채플 했음 좋겠네요
742,146,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라 너무너무 편했음.가끔 노래듣는 것도 좋았음
743,147,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 온라인 방식이 제일 좋다는 걸 느끼게 해 준 학기였습니다.
744,148,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 2배속해서 듣고 감상평만 간단하게 적으면 끝인 수업이었어요. 너무 한게 없어서 강의평 적을 것도 딱히 없네요..
745,149,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무슨 말이 필요할까. 그냥 틀고 유툽 봐도 무관함.그냥 매주 올라와있는 거 듣고 강의평만 쓰면 되는거라 더 꿀강이였던 듯
746,150,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,매주 듣고 간단한 강의평만 쓰면 되어서 좋았다. 은근히 힐링되고 도움된 강의가 많았다.
747,151,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 앞으로도 쭉 싸강해주세요^^ 이번 학기 가장 만족스러운 제도였습니다.
748,152,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,생각보다 들을만 했다. 출결과제도 부담되지는 않았다.
749,153,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강에서 좋은건 채플밖에 없었음. 그냥 틀어놓고 30분 지나면 끝남+가끔 힐링되는 내용+아무말 써도 통과되는 보고서
750,154,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 개꿀. 여기에 비대면 강의 예산을 몰아썼나...
751,155,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 싸강은 진짜 개꿀임 ㅋㅋㅋㅋ 배속은 필수죠 ㅎ
752,156,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,음악 감상하기 좋음. 힐링되는 기분임. 과제는 무난무난함
753,157,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,배속 최대로 들어서 너무너무 좋았음 ㅎㅎ 2배 빨리 다가오는 예수님
754,158,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,싸강으로는 꿀이에요 소감문 작성하는 데 얼마 안 걸림
755,159,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인채플 정말 꿀이에요.. 송도에서 술마시고 다음날 꾸역꾸역 일어나서 채플가는거 힘들었는데 계속 싸강했으면ㅠㅠ
756,160,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이여서 진짜 힐링 채플이였다 앞으로 채플은 온라인으로만 하길!!!
757,161,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,가장 쉽게 패스할 수 있는 강의. 그냥 틀어놓고 끝부분만 들어도 되는 꿀강.
758,162,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,이번 학기의 힐링 강의였어요! 노래 듣고 말씀 들으면서 그냥 부담없이 수강했습니다. 기독교인이 아니어도 거부감 드는 내용 없었습니다. 온라인수업 방식도 상당히 합리적이었다고 생각합니다. 40분 강의에 10분 이내로 쓸 수 있는 감상문으로 진행되어 편했습니다!
759,163,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 노래 즐겁게 듣고 감상문 잘 썼다. 이보다 쉬울 수가 있을까
760,164,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 매주 40분정도 동영상 + 감상문 50~125자 쓰기. 영상보는건 그냥 채플이었고 워크로드는 딱 적당했었던 것 같다.
761,165,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,채플은 채플일뿐~ 이번에는 노래를 들으면서 힐링할 수 있었어요!!
762,166,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,노래가 정말 좋은 수업. 진짜 힐링하고 가요ㅠㅠ
763,167,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥채플임. 학점 꽁으로 먹기좋음. 노래도 들을만하고 유리세공하는건 좀 볼만했다
764,168,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,달다 달아~~ 작년에 비하면 얼마나 꿀인지 모르겠다ㅠㅠ나 이제 채플때 자도 된다ㅠㅠㅠ 채플 때 핸폰해도 고나리 안 당한다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 최고의 강의입니다. 추천합니다.
765,169,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,말할 필요도 없다. 그냥 꽁 학점. 개꿀 학기. 유일하게 이 코로나 학기에서 이득을 본  과목.
766,170,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,주제 다양해서 재밌긴 한데 모르겠음... 강의하러 오시는 교수님 중이 사상 안 맞는 분도 많은듯
767,171,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,걍 채플임. 소감문 쓰는 게 귀찮았지만 중간중간에 나오는 찬송가들이 좋았음
768,172,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,걍 채플은 채플이라 얻는 것도 많이 없고 뭐 쓰면 될지 고민하는 시간 정도...
769,173,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,열심히 켜놓고 놀기만 하면 됩니다 ㅎㅎ 감상문도 50단어 정도만 쓰면 되고요
770,174,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플 열심히하세염ㅎㅎㅎ 그냥 열심히 들으면 됩니다
771,175,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플입니다 좋은 영상도 자주 올라오고 힐링타임입니다
772,176,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 그냥 채플임 동영상 퀄이 좋다! 싸강에서 가장 퀄이 좋았음
773,177,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,힐링 그 자체의 수업 소감문 귀찮지만 아침에 일어나서 가는것보단 나은듯
774,178,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,"찬양이 너무 좋다.   다만, 시간 내에   소감을 써야하는게 귀찮기는 함"
775,179,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,싸강채플이 1학기때 들은 모든 수업 중에 가장 퀄리티 높았던 수업이었습니다. 내 등록금 돌려줘........
776,180,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,사실 싸강이라 딱히 할 말은 없는데 노래도 다들 잘 부르시고 좋은 말씀 많이 해주셔서 괜찮았습니다. 부담 없어요!
